,name,album,artist,uri,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,cluster
6321,Bird Set Free,This Is Acting,Sia,spotify:track:50Hpa0NPl75aluaJHpB0EF,2016-01-29,252440,43,0.43799999999999994,0.0115,0.805,0.000667,0.133,-4.284,0.0728,150.174,4,2
6322,Alive,This Is Acting,Sia,spotify:track:7IfgMjBJX3iaIF9XZva1sr,2016-01-29,263520,48,0.508,0.254,0.762,0.000122,0.10800000000000001,-4.217,0.0489,99.963,4,1
6323,One Million Bullets,This Is Acting,Sia,spotify:track:1qAt45VjrZYwyVJSX6Mpuy,2016-01-29,252066,26,0.365,0.102,0.7170000000000001,0.0,0.467,-4.113,0.0521,171.827,4,2
6324,Move Your Body,This Is Acting,Sia,spotify:track:36YaI1G6tABHFhEs7mkBF9,2016-01-29,247213,30,0.617,0.00117,0.8420000000000001,0.261,0.131,-4.062,0.034,127.955,4,1
6325,Unstoppable,This Is Acting,Sia,spotify:track:3nl7cD6rdmEtDq8I0b8kgR,2016-01-29,217746,50,0.46799999999999997,0.11199999999999999,0.779,0.000373,0.10099999999999999,-4.8389999999999995,0.0779,173.799,4,2
6326,Cheap Thrills,This Is Acting,Sia,spotify:track:6P4DcGPAqhBz8HrTrwPNNh,2016-01-29,211666,58,0.628,0.0472,0.698,0.00143,0.0907,-5.608,0.105,89.976,4,1
6327,Reaper,This Is Acting,Sia,spotify:track:4ia0vRqb5M0jSmIqvNQsyt,2016-01-29,219773,30,0.5670000000000001,0.0355,0.773,0.00011,0.0901,-3.344,0.0451,82.947,4,1
6328,House On Fire,This Is Acting,Sia,spotify:track:72KIHbvvAq1NqofAmGM7Yj,2016-01-29,241120,26,0.523,0.000425,0.782,0.106,0.135,-6.01,0.054000000000000006,179.967,4,2
6329,Footprints,This Is Acting,Sia,spotify:track:2Qxv7XUigqGhHLLOqkVcfY,2016-01-29,193133,22,0.557,0.027000000000000003,0.759,0.0006259999999999999,0.318,-4.986000000000001,0.0346,92.986,4,1
6330,Sweet Design,This Is Acting,Sia,spotify:track:2NY5X8moaF5CvQpQvwgj5O,2016-01-29,145600,18,0.779,0.0236,0.934,0.0177,0.271,-2.0269999999999997,0.18899999999999997,103.98200000000001,4,1
6331,Broken Glass,This Is Acting,Sia,spotify:track:33Hg5VyH4s2UBMLBAIqld2,2016-01-29,264986,22,0.406,0.0128,0.917,0.0571,0.12,-2.812,0.0662,154.033,4,2
6332,Space Between,This Is Acting,Sia,spotify:track:5fvEKAzOEm3y5HAjY9uVdL,2016-01-29,287773,20,0.23800000000000002,0.6759999999999999,0.501,0.0011099999999999999,0.096,-7.147,0.0359,101.479,5,0
6333,Bird Set Free,This Is Acting,Sia,spotify:track:4dWdBh1GtAtae6NLGweQvr,2016-01-29,252440,16,0.446,0.0116,0.804,0.000685,0.133,-4.287,0.0687,150.217,4,2
6334,Alive,This Is Acting,Sia,spotify:track:2bn9dzhGyWczT50x0C1URq,2016-01-29,263520,19,0.507,0.266,0.76,0.00010700000000000001,0.11199999999999999,-4.211,0.0494,99.96,4,1
6335,One Million Bullets,This Is Acting,Sia,spotify:track:0mASbJQHLmwlz4ND0XdMkh,2016-01-29,252066,11,0.48,0.0966,0.721,0.0,0.514,-4.12,0.0436,86.441,4,1
6336,Move Your Body,This Is Acting,Sia,spotify:track:65Aju6D1kYDyqK2RdwnKI3,2016-01-29,247213,14,0.618,0.00119,0.8390000000000001,0.23,0.131,-4.09,0.0342,127.95700000000001,4,1
6337,Unstoppable,This Is Acting,Sia,spotify:track:0rIQnAMAUvJo3yLT2FBwTb,2016-01-29,217746,17,0.47600000000000003,0.11599999999999999,0.777,0.000342,0.10099999999999999,-4.84,0.0756,173.743,4,2
6338,Cheap Thrills,This Is Acting,Sia,spotify:track:5QdHCXznWUKcKpUmU7Gguz,2016-01-29,211666,46,0.629,0.0478,0.695,0.0011300000000000001,0.0907,-5.6129999999999995,0.106,89.97200000000001,4,1
6339,Reaper,This Is Acting,Sia,spotify:track:1C62EKlBVPVwQCzfdzdtck,2016-01-29,219773,13,0.563,0.0354,0.772,0.000103,0.0901,-3.345,0.0476,82.91,4,1
6340,House On Fire,This Is Acting,Sia,spotify:track:4PVMYnaJ1WhfN41ua60NzS,2016-01-29,241120,11,0.519,0.000424,0.785,0.121,0.135,-6.011,0.0504,179.91299999999998,4,2
6341,Footprints,This Is Acting,Sia,spotify:track:6cZihqdVqzhwOXtISqRGh3,2016-01-29,193133,10,0.39899999999999997,0.0273,0.7609999999999999,0.000495,0.322,-4.957,0.0562,185.81400000000002,4,2
6342,Sweet Design,This Is Acting,Sia,spotify:track:4buZQSbe9miQRObhYe193g,2016-01-29,145600,7,0.7759999999999999,0.0244,0.934,0.0158,0.266,-2.0140000000000002,0.18600000000000003,103.98700000000001,4,1
6343,Broken Glass,This Is Acting,Sia,spotify:track:4lRsgSdF9uYErLDK7pr8iw,2016-01-29,264986,9,0.405,0.0123,0.915,0.0553,0.121,-2.8139999999999996,0.0649,154.02700000000002,4,2
6344,Space Between,This Is Acting,Sia,spotify:track:1qeOT823Hy9jYQjehitz85,2016-01-29,287773,8,0.17800000000000002,0.67,0.501,0.0011300000000000001,0.0956,-7.147,0.0392,172.803,3,0
6345,Chandelier,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:58FBgBbD3NGZaIIb92jJqH,2015-05-08,216120,20,0.28300000000000003,0.0167,0.785,5.9699999999999994e-05,0.0714,-2.8760000000000003,0.0645,174.77599999999998,4,2
6346,Big Girls Cry,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:4UfLqedJavHDhEeWnzaKMA,2015-05-08,211186,26,0.467,0.0399,0.61,0.0,0.10099999999999999,-5.033,0.0441,161.909,4,2
6347,Burn the Pages,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:5Q1oq4mdNYDSZxjw78pc5I,2015-05-08,195146,15,0.508,0.0496,0.812,2.4100000000000003e-05,0.121,-4.6339999999999995,0.18100000000000002,180.09,4,2
6348,Eye of the Needle,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:5p8WkkrzeUJz5HFQZ6jQBL,2015-05-08,249453,15,0.509,0.11599999999999999,0.698,0.0,0.11599999999999999,-5.649,0.13,143.899,4,2
6349,Hostage,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:7E8KRHFSVihc8gBRCCR43r,2015-05-08,176000,13,0.64,0.0077,0.7120000000000001,0.0,0.242,-3.2889999999999997,0.135,143.911,4,2
6350,Straight for the Knife,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:3gSSmUwcprUXDDd161hYyD,2015-05-08,211213,13,0.46399999999999997,0.18100000000000002,0.494,0.0,0.11699999999999999,-5.689,0.0355,124.023,4,1
6351,Fair Game,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:5Y3hrqZNwbDWmDZwCQquIP,2015-05-08,231520,13,0.38,0.611,0.40700000000000003,0.0,0.0983,-5.559,0.0379,85.946,5,0
6352,Elastic Heart,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:5Hk1Ja5mTzqJnfOf64M1pQ,2015-05-08,257200,25,0.638,0.012,0.7929999999999999,1.56e-05,0.14400000000000002,-4.999,0.0499,130.012,4,1
6353,Free the Animal,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:6vTIVLtYFRyS4eWnyoGnkz,2015-05-08,264866,13,0.6729999999999999,0.0541,0.8740000000000001,0.000128,0.085,-4.958,0.168,109.045,4,1
6354,Fire Meet Gasoline,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:42TMpqWzwe7rjTm1TMpxYZ,2015-05-08,241493,18,0.419,0.00591,0.7609999999999999,0.0,0.149,-3.295,0.0536,175.688,3,2
6355,Cellophane,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:2HUqJBIhdnL84f9guXnzp1,2015-05-08,265586,12,0.57,0.76,0.418,0.0,0.11199999999999999,-9.58,0.0705,110.196,4,0
6356,Dressed In Black,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:3smhXvbHDOQGMLi7SrWcZs,2015-05-08,400253,13,0.444,0.0279,0.77,2.84e-06,0.304,-4.106,0.0415,87.05799999999999,4,1
6357,Chandelier - Piano Version,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:0YKCd0ryMm5j0BKhWLVSMU,2015-05-08,240386,15,0.40299999999999997,0.938,0.225,0.0,0.155,-8.156,0.0556,76.985,4,0
6358,Elastic Heart - Piano Version,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:3Rwr6h2l4Axqsc6DegYPq2,2015-05-08,250133,15,0.36700000000000005,0.904,0.307,0.0,0.0888,-5.404,0.0408,172.828,5,0
6359,Chandelier - Four Tet Remix,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:4BzI9EMgugN9bsnXGrbtwS,2015-05-08,270517,9,0.541,0.0462,0.662,6.79e-06,0.111,-7.058,0.205,173.544,4,2
6360,Chandelier - Plastic Plates Remix,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:1RryFejxaR2zDixpRte3mP,2015-05-08,267186,8,0.727,0.0965,0.795,0.0264,0.40299999999999997,-5.0969999999999995,0.0559,98.022,4,1
6361,Elastic Heart - Clams Casino Remix,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:1vEDXv5u7MwNzsoTQWpUAM,2015-05-08,317265,8,0.575,0.425,0.486,0.163,0.106,-7.7,0.0354,129.94,4,0
6362,Elastic Heart - Blood Diamonds Remix,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:2IfX8ag7ESSqqrnT7BCgic,2015-05-08,308293,6,0.722,0.429,0.612,0.00125,0.165,-7.371,0.129,130.261,4,1
6363,Big Girls Cry - ODESZA Remix,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:3fKm8IdC5G2SI8fPYq0znX,2015-05-08,263378,9,0.33799999999999997,0.00143,0.77,0.00231,0.0735,-7.737,0.0808,89.59299999999999,4,1
6364,Big Girls Cry - Bleachers Remix,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:3cC6fhqm2wQHR7r6fSs0AL,2015-05-08,244920,7,0.607,0.0224,0.664,0.006229999999999999,0.07400000000000001,-5.96,0.0436,162.019,4,2
6365,Chandelier,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:6hOVzXorvaNdddGZSCJuVs,2015-05-08,216120,29,0.28600000000000003,0.0163,0.784,6.48e-05,0.0713,-2.873,0.0749,173.793,4,2
6366,Big Girls Cry,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:0jxMqa1CSK2KciPFp36DNV,2015-05-08,211186,27,0.47600000000000003,0.0405,0.609,0.0,0.10099999999999999,-5.03,0.043,161.953,4,2
6367,Burn the Pages,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:3se0sYnIBwhdKQ6A6KLjbS,2015-05-08,195146,17,0.507,0.0497,0.8109999999999999,3.32e-05,0.121,-4.645,0.155,180.081,4,2
6368,Eye of the Needle,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:0fFmWt8wCn57V1yTIwNY97,2015-05-08,249453,18,0.516,0.11199999999999999,0.696,0.0,0.115,-5.626,0.124,143.85299999999998,4,2
6369,Hostage,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:0cp0lYDURH1QCqbqPV4qWc,2015-05-08,176000,18,0.639,0.00762,0.711,0.0,0.24,-3.2889999999999997,0.136,143.899,4,2
6370,Straight for the Knife,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:4R5p3yOqDmfo0TGuvUdVyL,2015-05-08,211213,15,0.444,0.18899999999999997,0.49700000000000005,0.0,0.11699999999999999,-5.683,0.0357,124.382,4,1
6371,Fair Game,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:0Xq6nFb1YmVUiLgEHhkpfh,2015-05-08,231520,15,0.519,0.612,0.408,0.0,0.0985,-5.561,0.0314,131.516,4,0
6372,Elastic Heart,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:2EDhWhtqYBDAXyQgwYKgiJ,2015-05-08,257200,34,0.42100000000000004,0.0117,0.7909999999999999,1.4800000000000002e-05,0.146,-4.998,0.0496,130.075,4,2
6373,Free the Animal,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:4SYlVvviiojLmGV7G1i0bm,2015-05-08,264866,29,0.674,0.0559,0.877,0.00011200000000000001,0.0836,-4.945,0.16699999999999998,109.038,4,1
6374,Fire Meet Gasoline,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:6VijxPp9yPaWoTV2w5VDNb,2015-05-08,241493,22,0.418,0.00598,0.764,0.0,0.149,-3.307,0.0559,175.669,3,2
6375,Cellophane,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:0zVJi5d5hx9wkpO3YrJRui,2015-05-08,265586,14,0.42,0.765,0.42,0.0,0.11199999999999999,-9.579,0.0873,110.07,4,0
6376,Dressed In Black,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:4WIUrDdZCY1BtMEyEy8iqi,2015-05-08,400253,16,0.44799999999999995,0.0281,0.769,3.03e-06,0.303,-4.107,0.0403,86.98200000000001,4,1
6377,Chandelier - Piano Version,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:4S7okqiTCIeIH2G8dOi9k9,2015-05-08,240386,35,0.415,0.938,0.225,0.0,0.156,-8.163,0.0521,83.76700000000001,4,0
6378,Elastic Heart - Piano Version,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:5mnHRyDtrm6Vb99Kh5Bpng,2015-05-08,250133,41,0.44,0.903,0.306,0.0,0.0888,-5.403,0.0377,71.021,4,0
6379,Chandelier - Four Tet Remix,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:1DXpOoYMzU8sxs0q1oqbQu,2015-05-08,270517,15,0.401,0.0452,0.659,8.37e-06,0.111,-7.059,0.252,174.426,4,2
6380,Chandelier - Plastic Plates Remix,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:0Z6AT99HWEnJsn10yQpfGS,2015-05-08,267186,14,0.726,0.0965,0.797,0.0256,0.395,-5.091,0.0554,98.022,4,1
6381,Elastic Heart - Clams Casino Remix,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:15j9PgLtwOS5Bp5f9yljN7,2015-05-08,317265,13,0.5720000000000001,0.42200000000000004,0.485,0.171,0.105,-7.71,0.0356,129.93200000000002,4,0
6382,Elastic Heart - Blood Diamonds Remix,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:4YXcxL5IYlMiEDGwmQzv5u,2015-05-08,308293,14,0.716,0.433,0.612,0.0012,0.16699999999999998,-7.359,0.14300000000000002,130.121,4,1
6383,Big Girls Cry - ODESZA Remix,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:1PvFOmvLLhBylHS1BhS6G2,2015-05-08,263378,19,0.255,0.00146,0.765,0.00172,0.0735,-7.737,0.10099999999999999,86.075,4,1
6384,Big Girls Cry - Bleachers Remix,1000 Forms of Fear (Deluxe Version),Sia,spotify:track:6B8JnEUF2hCwmGLTir8Xxx,2015-05-08,244920,11,0.607,0.0219,0.662,0.006220000000000001,0.07400000000000001,-5.942,0.0432,162.018,4,2
6385,Chandelier,1000 Forms Of Fear (Deluxe Version),Sia,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,2015-05-04,216120,69,0.39899999999999997,0.0197,0.787,6.07e-05,0.0685,-2.88,0.0499,117.089,5,1
6386,Big Girls Cry,1000 Forms Of Fear (Deluxe Version),Sia,spotify:track:7zE6pyXLjUCOy8PG0UL5SZ,2015-05-04,210613,55,0.469,0.0393,0.5920000000000001,0.0,0.105,-4.962,0.0399,161.996,4,2
6387,Burn the Pages,1000 Forms Of Fear (Deluxe Version),Sia,spotify:track:3rQ0mHb3F9cMo86DLZphUE,2015-05-04,195146,45,0.507,0.0497,0.8109999999999999,3.32e-05,0.121,-4.645,0.155,180.081,4,2
6388,Eye of the Needle,1000 Forms Of Fear (Deluxe Version),Sia,spotify:track:6H8UxS43KArEIu2vGZI9Dj,2015-05-04,248746,47,0.495,0.141,0.7,0.0,0.102,-5.638999999999999,0.14400000000000002,144.42600000000002,4,2
6389,Hostage,1000 Forms Of Fear (Deluxe Version),Sia,spotify:track:3cgPG0D0NcWcqFngPwYX2h,2015-05-04,176000,42,0.639,0.00762,0.711,0.0,0.24,-3.2889999999999997,0.136,143.899,4,2
6390,Straight for the Knife,1000 Forms Of Fear (Deluxe Version),Sia,spotify:track:0cUYHAciIIom2n04j9p5qj,2015-05-04,211213,42,0.444,0.18899999999999997,0.49700000000000005,0.0,0.11699999999999999,-5.683,0.0357,124.382,4,1
6391,Fair Game,1000 Forms Of Fear (Deluxe Version),Sia,spotify:track:6sMnVgvZjlwEUsIHMYzMIp,2015-05-04,231520,42,0.519,0.612,0.408,0.0,0.0985,-5.561,0.0314,131.516,4,0
6392,Elastic Heart,1000 Forms Of Fear (Deluxe Version),Sia,spotify:track:5S9lfZu1YF8xKkgSsqL2Bd,2015-05-04,257200,65,0.42100000000000004,0.0117,0.7909999999999999,1.4800000000000002e-05,0.146,-4.998,0.0496,130.075,4,2
6393,Free the Animal,1000 Forms Of Fear (Deluxe Version),Sia,spotify:track:0nzGWlaLAHRLhKba8TE5vn,2015-05-04,264866,44,0.674,0.0559,0.877,0.00011200000000000001,0.0836,-4.945,0.16699999999999998,109.038,4,1
6394,Fire Meet Gasoline,1000 Forms Of Fear (Deluxe Version),Sia,spotify:track:2akkzRZ5HADuMZ03TlyxSR,2015-05-04,241493,53,0.418,0.00598,0.764,0.0,0.149,-3.307,0.0559,175.669,3,2
6395,Cellophane,1000 Forms Of Fear (Deluxe Version),Sia,spotify:track:519aJoW3Jb4wxPeTvigKXu,2015-05-04,265586,41,0.42,0.765,0.42,0.0,0.11199999999999999,-9.579,0.0873,110.07,4,0
6396,Dressed In Black,1000 Forms Of Fear (Deluxe Version),Sia,spotify:track:6ae0TVkpnFvn0dz4zIVlyd,2015-05-04,400253,44,0.44799999999999995,0.0281,0.769,3.03e-06,0.303,-4.107,0.0403,86.98200000000001,4,1
6397,Chandelier - Piano Version,1000 Forms Of Fear (Deluxe Version),Sia,spotify:track:0Ha4WnjeGxmsnzTnlEvjvZ,2015-05-04,241693,57,0.41100000000000003,0.938,0.22699999999999998,0.0,0.158,-8.068,0.0468,79.875,4,0
6398,Elastic Heart - Piano Version,1000 Forms Of Fear (Deluxe Version),Sia,spotify:track:0udoMICxzaUbNUT8EVRq8B,2015-05-04,250133,63,0.44,0.903,0.306,0.0,0.0888,-5.403,0.0377,71.021,4,0
6399,Chandelier - Four Tet Remix,1000 Forms Of Fear (Deluxe Version),Sia,spotify:track:067Zyh0CDMzfAC9Miazlsm,2015-05-04,270533,37,0.519,0.0447,0.654,5.97e-06,0.10300000000000001,-7.188,0.212,174.114,4,2
6400,Chandelier - Plastic Plates Remix,1000 Forms Of Fear (Deluxe Version),Sia,spotify:track:22yTrQldM6Pu8CONxbFVpS,2015-05-04,263386,36,0.606,0.0951,0.795,0.0321,0.47600000000000003,-5.12,0.0978,196.018,4,2
6401,Elastic Heart - Clams Casino Remix,1000 Forms Of Fear (Deluxe Version),Sia,spotify:track:46oIfXJku1yI8L1THhv3Wv,2015-05-04,319066,35,0.584,0.402,0.498,0.0673,0.105,-7.858,0.0403,129.937,4,0
6402,Elastic Heart - Blood Diamonds Remix,1000 Forms Of Fear (Deluxe Version),Sia,spotify:track:5a0rAlkZXGXaWhGxCwughT,2015-05-04,307426,36,0.73,0.386,0.513,0.00245,0.172,-9.978,0.10300000000000001,129.966,4,0
6403,Big Girls Cry - Odesza Remix,1000 Forms Of Fear (Deluxe Version),Sia,spotify:track:4GZzpAzdKLnl55kRdKElhN,2015-05-04,261626,40,0.527,0.00487,0.762,0.00206,0.14,-7.164,0.0538,90.01899999999999,4,1
6404,Big Girls Cry - Bleachers Remix,1000 Forms Of Fear (Deluxe Version),Sia,spotify:track:2g6V8u3EoMA1TAPHtwrRHc,2015-05-04,244920,33,0.607,0.0219,0.662,0.006220000000000001,0.07400000000000001,-5.942,0.0432,162.018,4,2
6405,Chandelier,1000 Forms Of Fear (Japan Version),Sia,spotify:track:7p47CMd9i5CRTDS2Whd7Wt,2014-12-24,216306,9,0.28600000000000003,0.0249,0.7809999999999999,2.3199999999999998e-05,0.0624,-2.911,0.0676,174.352,4,2
6406,Big Girls Cry,1000 Forms Of Fear (Japan Version),Sia,spotify:track:0Fp40uAo8xnlPJ5OURuFqi,2014-12-24,210560,4,0.47100000000000003,0.038,0.612,0.0,0.10800000000000001,-5.023,0.0427,161.946,4,2
6407,Burn the Pages,1000 Forms Of Fear (Japan Version),Sia,spotify:track:06cCihNZSRVeQqOKiPcqF4,2014-12-24,195160,3,0.504,0.040999999999999995,0.8170000000000001,2.51e-05,0.125,-4.66,0.195,180.084,4,2
6408,Eye of the Needle,1000 Forms Of Fear (Japan Version),Sia,spotify:track:3rcBpR6ArgXHa2JfyCxGU9,2014-12-24,249293,3,0.504,0.141,0.713,0.0,0.122,-5.627999999999999,0.142,143.829,4,2
6409,Hostage,1000 Forms Of Fear (Japan Version),Sia,spotify:track:5h0SwdK1zszh1KxtBJo71p,2014-12-24,175506,2,0.645,0.00604,0.6809999999999999,0.0,0.337,-3.282,0.172,143.892,4,2
6410,Straight for the Knife,1000 Forms Of Fear (Japan Version),Sia,spotify:track:21kHE7BrFKHGqvBujeYhoR,2014-12-24,211160,2,0.462,0.21,0.489,0.0,0.11800000000000001,-5.681,0.0355,123.896,4,1
6411,Fair Game,1000 Forms Of Fear (Japan Version),Sia,spotify:track:7xUEKT3t6RP2dUZDr2lz0J,2014-12-24,231586,2,0.45299999999999996,0.623,0.402,0.0,0.10400000000000001,-5.626,0.0322,129.211,4,0
6412,Elastic Heart,1000 Forms Of Fear (Japan Version),Sia,spotify:track:1D3LS847aek55Uj3o5TqMv,2014-12-24,257160,5,0.42200000000000004,0.0145,0.7959999999999999,2.09e-05,0.135,-5.006,0.0516,130.025,4,2
6413,Free the Animal,1000 Forms Of Fear (Japan Version),Sia,spotify:track:7gHwUAemYXMBCWagiucLOp,2014-12-24,264866,2,0.6559999999999999,0.0617,0.875,0.000135,0.0884,-4.961,0.172,109.095,4,1
6414,Fire Meet Gasoline,1000 Forms Of Fear (Japan Version),Sia,spotify:track:6q2dj1GXpvLfoMt8pD6MN9,2014-12-24,241453,3,0.418,0.00599,0.754,0.0,0.16399999999999998,-3.286,0.0528,175.775,3,2
6415,Cellophane,1000 Forms Of Fear (Japan Version),Sia,spotify:track:24Gb6S8MT3NLvyQXTIpUWs,2014-12-24,265586,2,0.555,0.731,0.40399999999999997,0.0,0.11199999999999999,-9.629,0.0631,109.65899999999999,4,0
6416,Dressed In Black,1000 Forms Of Fear (Japan Version),Sia,spotify:track:1QB4Iq01npP8MnHAdONSfy,2014-12-24,400666,3,0.434,0.0331,0.762,1.94e-06,0.19899999999999998,-4.111000000000001,0.0428,87.027,4,1
6417,Chandelier - Piano Version,1000 Forms Of Fear (Japan Version),Sia,spotify:track:6rd92hOuJtcEQrE2dSqroD,2014-12-24,240360,7,0.528,0.943,0.217,0.0,0.18,-8.177999999999999,0.0425,76.835,4,0
6418,Chandelier - Four Tet Remix,1000 Forms Of Fear (Japan Version),Sia,spotify:track:5CKGJAKO3Gg8ZKAWHPCX9r,2014-12-24,270733,2,0.40700000000000003,0.0454,0.653,7.01e-06,0.0995,-7.058,0.21100000000000002,82.318,4,1
6419,Chandelier,1000 Forms Of Fear,Sia,spotify:track:5a8AFKfx0vuiepeyiHgH7O,2014-10-27,216120,32,0.321,0.0204,0.7879999999999999,3.9200000000000004e-05,0.0763,-2.87,0.0629,174.107,4,2
6420,Big Girls Cry,1000 Forms Of Fear,Sia,spotify:track:1yuNe8PsG7nKZj5skkYvdm,2014-10-27,210613,22,0.47700000000000004,0.0334,0.598,0.0,0.106,-4.957,0.0442,161.955,4,2
6421,Burn the Pages,1000 Forms Of Fear,Sia,spotify:track:0LHDR76FHZliL0VMpaEP0u,2014-10-27,195146,15,0.505,0.0419,0.828,4.6500000000000005e-05,0.115,-4.64,0.131,180.04,4,2
6422,Eye of the Needle,1000 Forms Of Fear,Sia,spotify:track:6PImPbIsJjpo4jOoc7AumN,2014-10-27,248746,17,0.516,0.145,0.722,0.0,0.10300000000000001,-5.605,0.138,143.863,4,2
6423,Hostage,1000 Forms Of Fear,Sia,spotify:track:3XVCpEiEOsWfwxEdK4WVQI,2014-10-27,176000,14,0.64,0.005370000000000001,0.7070000000000001,0.0,0.299,-3.278,0.14800000000000002,143.944,4,2
6424,Straight for the Knife,1000 Forms Of Fear,Sia,spotify:track:4bRbPQfIuHlNRisIOuQZiJ,2014-10-27,211213,14,0.544,0.195,0.499,0.0,0.11800000000000001,-5.683,0.0347,124.054,4,1
6425,Fair Game,1000 Forms Of Fear,Sia,spotify:track:08VVwGsccvs4lfAERywDlc,2014-10-27,231520,14,0.535,0.601,0.39899999999999997,0.0,0.106,-5.611000000000001,0.031,131.033,4,0
6426,Elastic Heart,1000 Forms Of Fear,Sia,spotify:track:6Ygt7wknkr8BoaxGhp8ZPS,2014-10-27,257200,25,0.42,0.0134,0.785,1.9e-05,0.147,-5.003,0.0488,130.011,4,2
6427,Free the Animal,1000 Forms Of Fear,Sia,spotify:track:21xkhCwjQllPIY8xwoKXXB,2014-10-27,264866,15,0.65,0.0652,0.87,0.000178,0.0888,-4.9510000000000005,0.187,109.10700000000001,4,1
6428,Fire Meet Gasoline,1000 Forms Of Fear,Sia,spotify:track:0WVCjsMjeYgrAZJvhh3n1w,2014-10-27,241493,24,0.419,0.00595,0.763,0.0,0.149,-3.278,0.0537,175.688,3,2
6429,Cellophane,1000 Forms Of Fear,Sia,spotify:track:17Nq0uUkZAdtW9u6ZLnCDN,2014-10-27,265586,14,0.563,0.745,0.41700000000000004,0.0,0.111,-9.596,0.0701,110.14399999999999,4,0
6430,Dressed In Black,1000 Forms Of Fear,Sia,spotify:track:1UxwckSymaIk3bPzjQYaIj,2014-10-27,400253,17,0.42,0.0369,0.7709999999999999,4.36e-06,0.312,-4.093,0.0435,86.95700000000001,4,1
6431,Chandelier - Piano Version,1000 Forms Of Fear,Sia,spotify:track:14UcGE2WrAWH0r1aYpikag,2014-10-27,240400,31,0.511,0.938,0.223,0.0,0.129,-8.105,0.0473,76.558,4,0
6432,Chandelier - Owlle Remix,1000 Forms Of Fear,Sia,spotify:track:4qaWUnGdFlJU8VErT4Nm0J,2014-10-27,257973,11,0.24600000000000002,0.0423,0.531,0.000242,0.174,-7.416,0.0463,173.457,4,2
6433,Chandelier - Four Tet Remix,1000 Forms Of Fear,Sia,spotify:track:7imAguldrMBECuSBPfKYmF,2014-10-27,270520,9,0.535,0.0533,0.6579999999999999,4.88e-06,0.0959,-7.065,0.20800000000000002,173.82299999999998,4,2
6434,Chandelier,1000 Forms Of Fear,Sia,spotify:track:4VrWlk8IQxevMvERoX08iC,2014-07-04,216120,78,0.39899999999999997,0.0197,0.787,6.07e-05,0.0685,-2.88,0.0499,117.089,5,1
6435,Big Girls Cry,1000 Forms Of Fear,Sia,spotify:track:75xgoXAGed7jiNDdV8TNOe,2014-07-04,210613,62,0.469,0.0393,0.5920000000000001,0.0,0.105,-4.962,0.0399,161.996,4,2
6436,Burn the Pages,1000 Forms Of Fear,Sia,spotify:track:65wEaW5gwitTZt8JA7iugo,2014-07-04,195146,52,0.507,0.0497,0.8109999999999999,3.32e-05,0.121,-4.645,0.155,180.081,4,2
6437,Eye of the Needle,1000 Forms Of Fear,Sia,spotify:track:2ejeiQQcxOONtMDgV2GXSu,2014-07-04,248746,54,0.495,0.141,0.7,0.0,0.102,-5.638999999999999,0.14400000000000002,144.42600000000002,4,2
